0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target,cat_id
2185.739,-943.5249,-2359.8713,107.03929,116.80619,3759.7866,-1310.798,-1491.0557,4641.9976,1569.8069,614.1275,57.171978,-387.5807,-274.28925,-297.7188,-2885.69,-4430.631,-4213.664,-2013.5608,-3121.531,-2653.6807,2181.2305,-1861.5044,1375.6577,-6313.2695,-5216.371,-2752.0103,-4873.8154,-1532.3018,772.7622,-1557.3947,-2069.466,-3459.9375,-4086.6284,-6539.147,-1535.1263,1111.8875,655.25555,2404.5432,-539.9847,-4736.2617,-494.2437,-887.6918,824.22266,-2602.6675,909.042,-6824.6675,-4078.2686,1272.5933,-3743.9727,-1785.5215,-1247.0905,1712.5347,4245.351,-4272.1133,-1776.1055,-5201.5405,741.3562,-769.65967,-3747.8232,-574.8558,152.30783,3224.8486,557.5061,-2029.4187,-943.99664,-1389.1133,-1457.9043,-2773.6633,-2029.984,-4710.166,649.1605,1261.772,1735.3617,-1080.455,-2267.774,1208.7035,-4686.9517,-3182.7427,-5821.8877,-2056.8076,-3049.9111,2368.6235,1644.0297,-1048.1335,-4193.095,-1853.9905,-4472.957,-880.26807,-5902.8975,1414.9648,-4494.614,1238.2228,-3918.6729,-4747.7314,-4559.045,-1189.0222,982.62756,303.307,-2000.8745,-899.0872,-3185.3894,-1804.9075,-3455.3862,1479.4753,1642.2028,-2922.5732,1675.9932,-2970.6396,-1266.6301,-232.28159,1759.0164,-3219.016,-1005.65295,-253.82455,1496.733,-809.1738,-4848.6133,3759.73,-2889.2766,1099.5785,-5257.6733,1921.9451,-369.82245,-2224.2788,2566.9146,-4674.623,-852.59937,ADULT,023A
2882.5278,-1300.9286,-3052.104,104.33676,204.3823,4915.0737,-1719.5228,-1988.7216,6064.814,2053.648,714.26654,11.5841875,-524.1128,-485.2387,-410.6087,-3853.565,-5808.887,-5582.5625,-2683.5537,-4103.8276,-3470.931,2879.8748,-2429.506,1784.7012,-8197.317,-6818.9526,-3649.0518,-6433.9873,-2032.0914,941.1558,-2070.0928,-2718.842,-4586.6543,-5334.4004,-8499.649,-1990.5659,1375.5712,811.21985,3140.2612,-758.98895,-6251.4507,-631.7735,-1228.459,1049.3472,-3414.7302,1200.8431,-8962.966,-5407.951,1780.6725,-4875.0605,-2341.8232,-1711.919,2258.643,5561.604,-5630.061,-2328.6892,-6849.446,923.26526,-1001.57983,-4977.956,-767.56775,188.78748,4123.9463,676.4583,-2656.4617,-1240.8225,-1915.859,-1890.3027,-3588.928,-2652.9143,-6191.4907,789.35516,1661.6443,2302.8958,-1412.4792,-3104.418,1629.164,-6065.8013,-4132.942,-7676.5767,-2683.984,-4005.9048,3063.7922,2167.0396,-1396.2894,-5517.353,-2575.6707,-5826.019,-1174.2804,-7787.403,1834.6403,-5938.783,1629.1963,-5193.2505,-6214.495,-6078.2383,-1590.7798,1276.0636,353.397,-2586.275,-1138.7856,-4155.2124,-2406.3113,-4565.3027,1921.2314,2185.7478,-3903.4382,2242.6953,-3916.3271,-1657.7657,-288.86057,2252.1506,-4255.4106,-1335.9979,-389.0884,1971.6233,-1110.5226,-6447.9375,4919.87,-3785.27,1358.3813,-6842.9585,2533.867,-484.28152,-2975.2212,3446.3977,-6108.0303,-1110.7656,SENIOR,011A
2353.7349,-951.85956,-2513.377,160.72957,178.01042,4045.0017,-1407.8262,-1526.3329,4927.227,1671.1836,670.84955,85.76351,-380.2926,-304.30728,-323.72913,-3082.1467,-4687.7847,-4490.694,-2149.904,-3422.8271,-2802.0596,2297.943,-1947.074,1463.0276,-6546.163,-5464.8843,-3023.681,-5150.9883,-1599.769,796.59064,-1627.2355,-2168.9277,-3676.5957,-4358.164,-6927.886,-1664.867,1211.3301,692.0949,2558.78,-619.3168,-5064.07,-483.86142,-977.93506,896.27106,-2729.8489,937.5261,-7197.981,-4293.289,1398.6718,-3909.402,-1899.739,-1311.0985,1846.6677,4515.6064,-4535.6094,-1896.4349,-5480.446,857.266,-782.8043,-3987.8796,-590.89185,149.97673,3459.4011,593.08325,-2174.8577,-994.2189,-1466.149,-1513.0388,-2839.6367,-2168.7734,-4990.8784,685.5127,1369.6715,1848.6155,-1116.0173,-2410.381,1284.3741,-4933.1025,-3427.8115,-6165.819,-2219.2515,-3148.8916,2573.3037,1757.0615,-1015.4778,-4433.7217,-1933.2986,-4662.349,-888.70905,-6263.159,1548.9403,-4754.535,1340.8434,-4157.816,-4974.866,-4881.9937,-1223.793,1100.1979,340.22992,-2154.6455,-956.463,-3301.0627,-1897.5485,-3647.309,1574.3455,1758.0494,-3044.173,1789.291,-3162.8406,-1324.9324,-232.91528,1927.1797,-3409.6184,-1056.214,-207.3086,1656.2091,-892.37384,-5173.869,3999.6958,-2998.7854,1154.271,-5506.685,2003.9866,-389.6856,-2302.3115,2746.1228,-4969.5107,-924.06476,KITTEN,047A
2398.5188,-1044.3356,-2614.0825,126.36915,147.07355,4192.234,-1449.7397,-1625.3394,5175.169,1747.3235,701.2736,79.65087,-441.88724,-318.76257,-309.99747,-3235.277,-4979.1562,-4743.1084,-2254.1494,-3464.3535,-2950.3694,2408.9448,-2031.3608,1506.2078,-7050.735,-5780.7407,-3141.6738,-5427.0005,-1669.5286,808.0382,-1745.4043,-2310.824,-3855.772,-4548.966,-7291.738,-1682.0608,1274.7744,701.2765,2715.865,-612.6444,-5274.843,-548.0357,-1012.5959,861.7539,-2899.96,999.63947,-7602.622,-4556.158,1457.6161,-4150.665,-1999.7595,-1363.5327,1925.7568,4740.8516,-4792.8774,-1952.9102,-5756.21,851.6008,-865.58264,-4206.303,-625.7599,156.88416,3600.099,611.1559,-2226.1533,-1048.2822,-1595.1174,-1635.5946,-3018.3022,-2285.6875,-5240.4297,721.098,1411.4868,1934.0845,-1213.3008,-2591.771,1363.9437,-5167.0957,-3552.6826,-6459.107,-2289.7986,-3395.9297,2641.6265,1806.4921,-1147.5735,-4628.2397,-2085.3818,-4991.2866,-1001.9231,-6546.509,1619.9814,-5023.106,1341.8698,-4371.782,-5226.738,-5105.9077,-1346.8672,1106.3062,325.7879,-2227.2268,-985.8603,-3539.3838,-2033.7964,-3863.0852,1639.1746,1852.175,-3256.5938,1880.3843,-3269.4932,-1382.0767,-269.6342,1979.3157,-3552.2852,-1124.8303,-238.06651,1703.0247,-877.26166,-5394.944,4222.3784,-3217.6455,1188.4596,-5825.504,2149.0146,-401.42517,-2498.141,2842.9946,-5183.3203,-940.433,YOUNG,067A
2086.6848,-864.4701,-2220.6533,143.43268,128.7532,3614.8206,-1227.4537,-1388.7522,4450.835,1482.0029,581.4726,61.267246,-362.14627,-300.6587,-249.40166,-2761.0693,-4235.1177,-4048.2043,-1901.6902,-2933.9246,-2569.032,2109.3633,-1764.3463,1295.6311,-6002.455,-4967.3394,-2729.1885,-4655.885,-1412.7694,713.048,-1494.4402,-1955.6992,-3304.0513,-3917.2363,-6185.0786,-1451.5181,1085.5027,607.3052,2284.6582,-519.3135,-4524.8853,-407.48813,-895.9093,792.36273,-2444.8577,878.2405,-6559.6274,-3943.9333,1317.5764,-3520.1194,-1745.0344,-1164.3301,1622.2708,4078.6545,-4048.3477,-1686.879,-4952.6123,731.04224,-741.86536,-3599.8005,-592.07227,110.60845,3073.7432,491.3127,-1884.3387,-896.0873,-1343.7874,-1328.2983,-2605.5679,-1966.7987,-4576.3745,594.5855,1215.6882,1654.1167,-1020.11,-2165.2905,1181.0474,-4438.63,-3054.107,-5549.104,-2001.3853,-2876.1099,2265.5728,1546.5259,-1015.84814,-3967.094,-1785.4478,-4246.8535,-816.9918,-5596.255,1354.6146,-4259.0244,1185.3528,-3728.9253,-4419.7744,-4318.1494,-1144.423,978.71576,280.24792,-1864.1412,-820.53033,-3027.6267,-1731.7189,-3299.5955,1390.1785,1625.1707,-2784.6519,1596.5422,-2800.524,-1140.1254,-221.95592,1729.8967,-3028.1343,-922.4447,-222.99567,1487.05,-740.5596,-4657.056,3594.4336,-2753.9194,971.5942,-4979.076,1819.4447,-338.82114,-2109.2422,2466.1804,-4441.291,-762.5363,ADULT,020A
2787.9153,-1184.097,-3009.7915,174.8966,194.36285,4832.361,-1691.9183,-1852.1843,5928.285,2004.2295,779.955,38.801273,-462.1991,-406.1018,-383.63086,-3722.2993,-5666.6514,-5398.7334,-2603.8984,-4102.706,-3375.881,2697.1487,-2352.3794,1775.5172,-7974.1973,-6610.901,-3657.5066,-6219.5396,-1956.9094,943.0994,-1986.1343,-2621.7393,-4399.8467,-5154.0547,-8330.201,-1989.9628,1419.1929,814.3599,3076.522,-763.071,-6067.315,-622.81494,-1165.738,1036.179,-3309.6218,1119.9233,-8682.39,-5217.3447,1668.389,-4709.6143,-2293.132,-1602.0076,2229.0293,5431.789,-5474.784,-2256.7788,-6617.8867,1011.5198,-925.6318,-4845.64,-728.95197,191.3829,4098.7637,703.53455,-2573.0571,-1197.7383,-1796.818,-1816.5645,-3433.4148,-2626.0337,-6014.219,799.96796,1633.178,2209.2131,-1367.434,-2905.1016,1534.811,-5964.182,-4091.9177,-7404.302,-2682.8225,-3836.642,3077.5837,2089.6125,-1236.5536,-5323.2417,-2349.5627,-5610.095,-1125.3314,-7499.828,1865.8572,-5776.5225,1551.4093,-4968.5024,-6029.028,-5879.956,-1501.8239,1285.952,392.01733,-2608.7708,-1155.5897,-4009.686,-2317.3354,-4385.173,1885.2251,2092.1162,-3689.478,2153.0757,-3781.817,-1614.4966,-265.9209,2299.2283,-4119.9937,-1299.9774,-279.68573,1988.2966,-1071.0825,-6223.879,4810.2534,-3682.5928,1364.7616,-6656.141,2422.7908,-483.88348,-2807.5957,3286.7107,-5977.01,-1133.108,KITTEN,046A
2194.62,-917.6697,-2423.8318,129.89294,167.4742,3835.864,-1336.5018,-1463.7595,4702.628,1583.8201,654.6136,69.121284,-393.11346,-343.85135,-284.12042,-2974.2695,-4445.1226,-4336.8804,-2051.1877,-3236.6921,-2680.3394,2176.4824,-1821.666,1389.2032,-6301.6885,-5232.9946,-2894.6501,-5000.5195,-1536.6562,780.4738,-1560.1875,-2119.7852,-3542.05,-4170.71,-6577.3213,-1583.8013,1116.6041,630.23047,2494.1003,-563.816,-4834.503,-452.3417,-915.7488,845.31274,-2609.3816,887.21094,-6933.555,-4139.304,1330.363,-3751.0269,-1838.8035,-1239.8699,1742.0056,4313.6597,-4363.024,-1804.8959,-5213.006,811.17444,-757.3064,-3860.6375,-589.69934,113.53973,3228.45,572.4324,-2017.5671,-953.18665,-1477.3893,-1450.882,-2711.845,-2123.5803,-4787.9434,663.9637,1321.5928,1758.4192,-1025.3445,-2335.206,1196.0198,-4721.962,-3258.5408,-5855.649,-2083.2458,-3028.2183,2455.2405,1650.8682,-1052.2493,-4205.988,-1838.7585,-4469.574,-817.52124,-5952.814,1476.8905,-4568.2417,1233.4084,-3938.1304,-4803.7676,-4691.6406,-1236.248,1037.7637,293.6482,-2026.4932,-915.1741,-3187.5085,-1874.9044,-3506.1362,1493.5569,1706.0032,-2998.1304,1706.6576,-3012.3062,-1271.4409,-233.71492,1797.6993,-3272.2117,-1061.6467,-211.86153,1592.429,-841.957,-4915.4478,3839.538,-2984.9353,1074.9418,-5289.594,1951.469,-381.62643,-2267.051,2606.3132,-4735.0244,-850.27716,ADULT,082A
2000.3807,-814.5413,-2197.327,133.52661,122.48437,3460.8906,-1189.632,-1372.1807,4231.34,1420.5062,560.7239,125.28005,-349.4231,-278.42194,-245.49992,-2681.0947,-3989.0798,-3933.7617,-1842.0,-2876.2336,-2436.8137,2066.4954,-1664.1498,1261.0778,-5710.349,-4715.9814,-2608.0496,-4448.436,-1395.1709,711.69037,-1408.7744,-1905.0338,-3202.4905,-3857.7297,-5918.4634,-1418.1244,1041.1918,589.8278,2221.0037,-458.20493,-4368.4546,-337.61887,-831.3325,824.68353,-2278.1184,819.95294,-6268.313,-3726.9932,1220.3314,-3410.8645,-1690.0485,-1083.2861,1558.4689,3871.8835,-3919.2532,-1630.2118,-4740.7007,711.77606,-739.1043,-3441.0352,-591.5963,74.41311,2937.5498,505.0619,-1824.6498,-862.8096,-1292.0181,-1295.5785,-2506.362,-1905.8467,-4361.2383,582.06024,1181.5226,1567.4302,-925.8633,-2069.8047,1092.8138,-4314.8164,-2964.3057,-5359.8496,-1872.701,-2769.9346,2162.7266,1486.1421,-1010.22394,-3803.2031,-1623.4639,-4038.9534,-735.116,-5383.269,1283.6848,-4077.2942,1137.932,-3598.569,-4307.9697,-4157.431,-1098.895,939.00494,253.75256,-1794.525,-835.53876,-2876.6238,-1684.9672,-3189.181,1328.4044,1564.0609,-2656.2258,1543.7046,-2715.7053,-1124.0468,-233.21562,1641.7012,-2955.505,-913.4827,-239.1971,1401.6512,-717.9404,-4451.476,3450.1345,-2651.5515,990.2417,-4754.7583,1793.8846,-331.632,-2064.085,2353.8506,-4291.8213,-751.4395,YOUNG,084A
2504.0835,-1076.5735,-2722.6545,160.65543,150.33687,4371.413,-1511.7942,-1668.5084,5369.2524,1795.4841,751.0706,31.7375,-436.98453,-322.58246,-312.94418,-3326.548,-5111.2544,-4865.709,-2332.8584,-3649.1382,-3068.6863,2482.7239,-2153.2058,1602.8109,-7251.532,-5990.495,-3281.731,-5621.322,-1707.863,866.81134,-1819.4381,-2350.1355,-3943.436,-4727.284,-7561.3584,-1774.1453,1359.0117,749.762,2802.2397,-656.4359,-5486.6104,-543.1043,-1014.85315,941.0614,-2983.2478,1023.35,-7863.621,-4653.081,1496.7714,-4279.665,-2057.7065,-1400.183,1993.0808,4927.1924,-4938.06,-2047.3958,-5939.001,907.22217,-867.20557,-4359.7256,-664.84094,165.02579,3775.5247,634.56775,-2317.9158,-1081.9236,-1559.5702,-1640.8035,-3143.1606,-2375.2095,-5459.073,735.4224,1470.6697,1982.3342,-1255.2594,-2591.9165,1401.0837,-5349.212,-3717.351,-6716.2695,-2411.7942,-3493.9285,2772.6997,1875.4121,-1129.0828,-4793.696,-2083.8604,-5128.5483,-1043.5254,-6775.4507,1670.0664,-5147.0117,1428.9465,-4490.777,-5430.699,-5296.036,-1340.342,1167.9841,386.02744,-2342.7876,-1004.4292,-3675.9583,-2056.358,-3960.4458,1701.2205,1876.498,-3321.4531,1926.7754,-3393.8118,-1439.2717,-251.95303,2094.9841,-3697.4233,-1134.3602,-226.11775,1739.9531,-943.3336,-5617.2134,4356.608,-3290.375,1252.6627,-6030.0327,2190.8037,-414.52173,-2537.9355,2933.812,-5404.8623,-1009.8589,KITTEN,046A
2573.7095,-1124.5067,-2794.374,87.27844,171.22696,4442.0933,-1599.3071,-1743.0656,5435.368,1830.9058,684.576,77.609825,-466.5072,-427.20035,-314.26718,-3494.7322,-5236.7476,-5017.9194,-2438.183,-3749.9412,-3142.1282,2573.3948,-2168.955,1608.3123,-7395.025,-6128.8853,-3342.2688,-5844.2764,-1864.0046,877.26215,-1830.9946,-2489.6904,-4101.591,-4805.8438,-7719.402,-1835.0918,1249.5634,745.9833,2864.6675,-685.61444,-5584.522,-596.25714,-1075.4128,934.6795,-3100.7603,1060.0521,-8068.035,-4824.16,1515.5364,-4337.964,-2127.6094,-1528.1572,2041.7336,4965.8237,-5082.7925,-2058.1946,-6102.7295,883.94885,-890.9681,-4473.2344,-682.4649,139.51149,3705.8057,640.6344,-2367.4907,-1112.1022,-1742.4152,-1677.1068,-3180.6277,-2459.8967,-5515.1978,740.8924,1495.0369,2046.98,-1245.9053,-2758.6094,1435.0378,-5541.2793,-3766.725,-6897.0073,-2429.9407,-3573.9893,2799.1682,1938.548,-1201.7869,-4945.486,-2229.9102,-5259.902,-1006.9032,-7001.789,1673.5167,-5335.213,1453.7009,-4625.897,-5627.1494,-5495.5312,-1469.3712,1149.0924,308.21143,-2371.9546,-1055.0911,-3718.1624,-2179.804,-4111.8804,1759.0115,1975.6056,-3486.3606,1977.8508,-3529.8486,-1517.9135,-280.27765,2049.8079,-3819.649,-1235.3278,-306.187,1791.0269,-994.7438,-5773.1777,4428.464,-3391.0613,1249.1655,-6177.4307,2314.893,-482.99036,-2649.1006,3060.64,-5504.764,-1034.4733,YOUNG,067A
3235.3215,-1348.7854,-3535.7036,149.57413,195.57489,5607.017,-1945.2721,-2210.8792,6863.0664,2330.5684,961.17926,138.19827,-601.73224,-479.73175,-399.46387,-4345.947,-6474.775,-6318.4478,-3028.7239,-4609.797,-3931.2322,3283.2861,-2727.9453,2014.0623,-9265.574,-7714.5054,-4146.131,-7312.0205,-2241.4211,1190.2318,-2294.7195,-3161.7437,-5208.827,-6191.265,-9698.753,-2307.3027,1659.9929,912.9347,3681.1968,-749.69745,-7108.3955,-654.51324,-1296.3499,1306.9463,-3859.4558,1323.3412,-10194.495,-6084.927,1948.5903,-5528.166,-2677.1665,-1817.2828,2541.4685,6279.2007,-6415.857,-2635.1506,-7719.9434,1161.6519,-1164.465,-5664.2695,-934.86017,153.81096,4695.917,845.56726,-2946.2297,-1400.0288,-2140.7974,-2091.12,-4027.238,-3134.9114,-7031.522,977.20056,1902.297,2583.449,-1478.9667,-3430.1226,1748.3799,-6939.5576,-4763.3804,-8658.597,-3082.9631,-4464.6387,3548.7976,2445.0417,-1668.6462,-6162.2256,-2715.1355,-6557.713,-1170.0895,-8734.543,2091.6838,-6651.912,1819.0133,-5813.2915,-7078.0776,-6887.907,-1834.8925,1479.4333,389.40063,-2918.5898,-1314.6284,-4734.4585,-2755.3247,-5164.968,2158.3738,2508.9753,-4373.907,2494.6995,-4379.939,-1901.7572,-366.0546,2591.925,-4870.498,-1528.1022,-368.83066,2252.048,-1236.9154,-7230.662,5608.4175,-4396.3164,1617.3209,-7742.5083,2895.7664,-568.58514,-3366.5342,3847.3489,-6921.1777,-1185.9952,YOUNG,086A
2846.8347,-1252.658,-3007.6501,126.38681,155.56705,4825.387,-1666.2225,-1955.8495,5970.996,1991.8114,724.5098,45.78699,-504.7564,-403.89178,-397.5456,-3729.7524,-5724.215,-5446.8447,-2595.2646,-3931.6729,-3415.1514,2862.0852,-2360.2192,1751.5017,-8095.7812,-6725.9077,-3562.9167,-6260.2534,-1996.7478,952.53625,-2032.9072,-2673.029,-4459.908,-5226.9595,-8369.463,-1959.4053,1394.7372,834.4774,3045.3525,-694.571,-6101.7427,-603.1735,-1176.2964,1050.3267,-3350.6833,1183.4634,-8810.454,-5310.038,1682.0585,-4798.636,-2294.446,-1634.6486,2190.1946,5461.722,-5494.0474,-2289.4136,-6734.792,900.71075,-1030.1451,-4846.74,-780.71924,239.6995,4121.5054,683.46716,-2597.1729,-1218.3585,-1820.7391,-1912.6592,-3574.1016,-2573.1902,-6083.7026,792.9564,1607.6881,2256.356,-1402.378,-2981.1587,1618.7537,-6039.458,-4046.048,-7527.7554,-2682.7988,-3899.617,2974.6614,2125.83,-1390.588,-5439.136,-2504.924,-5745.37,-1163.9395,-7592.5234,1782.9546,-5804.1523,1633.358,-5070.8335,-6056.432,-5859.3447,-1539.3656,1276.5953,352.27295,-2523.2454,-1155.519,-4125.8843,-2337.6294,-4482.8525,1867.1438,2153.2815,-3820.172,2187.2427,-3781.4302,-1625.4502,-304.83963,2242.694,-4130.0107,-1254.4731,-368.89835,1903.8224,-1079.669,-6287.705,4818.9307,-3679.578,1349.7603,-6717.183,2462.2742,-423.90155,-2867.1118,3370.134,-5984.708,-1065.4943,SENIOR,011A
1606.6694,-712.1534,-1790.4673,106.42912,102.470535,2779.4326,-995.3259,-1067.1631,3402.061,1150.5309,433.07062,38.10951,-279.26373,-282.39203,-239.36961,-2172.024,-3217.362,-3154.6738,-1483.5266,-2387.4534,-1965.7311,1557.9628,-1352.376,1014.4123,-4586.873,-3779.462,-2111.0852,-3603.929,-1112.9773,538.07184,-1135.51,-1529.0118,-2556.7856,-2973.5076,-4766.665,-1149.2704,779.4877,476.46365,1799.6166,-422.3927,-3487.5396,-349.09055,-687.6759,551.2412,-1865.9484,641.4174,-5014.7705,-2992.2256,977.27264,-2697.0662,-1339.988,-918.7932,1280.6145,3118.113,-3118.7332,-1287.5923,-3784.496,562.9494,-550.8268,-2778.926,-442.21606,69.64723,2301.4275,380.95444,-1465.5162,-688.7523,-1057.8065,-1014.3858,-1970.224,-1543.3336,-3477.39,453.54626,958.72375,1274.916,-771.39325,-1688.9135,891.17194,-3406.9075,-2342.821,-4278.6196,-1483.6829,-2209.6875,1759.9626,1193.8022,-742.5115,-3086.5808,-1378.5828,-3226.81,-617.0773,-4303.448,1085.5802,-3332.6216,857.70953,-2896.0464,-3471.5803,-3408.1074,-891.3939,751.0964,207.40878,-1490.3042,-621.8728,-2320.1897,-1352.4912,-2537.9214,1096.0728,1220.7074,-2149.4233,1238.3389,-2185.835,-944.1617,-166.58171,1305.9263,-2372.9243,-755.71893,-173.84705,1165.3091,-603.20825,-3533.5586,2767.4922,-2142.2747,738.09174,-3862.4778,1391.6757,-289.82797,-1671.5474,1887.1552,-3442.6284,-645.42,SENIOR,051A
2546.2642,-1123.7183,-2824.4158,177.1491,187.36519,4531.4507,-1555.9907,-1650.6865,5538.302,1880.9873,879.3831,77.3729,-450.03918,-418.01392,-304.51038,-3499.2437,-5243.779,-5046.2944,-2446.2302,-3840.905,-3171.936,2536.5627,-2190.8943,1626.2163,-7499.6885,-6215.4346,-3412.5632,-5867.1123,-1760.8457,913.3046,-1860.8258,-2461.4436,-4092.8643,-4895.949,-7821.7744,-1828.3739,1379.7808,751.64075,2976.0103,-689.1054,-5640.9,-615.4268,-1092.8257,940.62976,-3105.5654,1036.4955,-8166.5747,-4865.416,1573.7168,-4393.5703,-2110.123,-1505.4426,2047.9524,5121.1055,-5110.067,-2101.2842,-6100.5557,998.6915,-841.4345,-4536.427,-713.47845,152.87442,3851.8235,651.80444,-2363.3914,-1117.2001,-1707.9923,-1697.8564,-3183.8047,-2539.595,-5664.5933,777.14716,1572.612,2045.7349,-1252.6256,-2737.6157,1440.4529,-5498.5596,-3825.5237,-6884.338,-2463.6616,-3649.638,2937.3074,1940.147,-1163.1112,-4974.644,-2145.9663,-5263.044,-1023.0371,-6992.741,1742.7633,-5369.7544,1457.6965,-4594.932,-5603.8975,-5510.363,-1423.235,1226.2139,400.36716,-2420.7913,-995.41223,-3794.4365,-2170.0752,-4139.392,1799.7828,1986.2083,-3415.2122,1994.8445,-3554.5986,-1501.9064,-267.2674,2162.829,-3820.1316,-1232.3837,-216.77756,1885.4531,-931.1161,-5809.8525,4536.654,-3524.4055,1210.0739,-6310.008,2303.3718,-469.32623,-2629.7573,3025.576,-5575.054,-1037.8871,KITTEN,040A
1823.2856,-767.8509,-2019.8248,82.47638,123.690636,3142.0767,-1093.9135,-1256.1359,3826.9685,1287.4806,481.42645,90.15529,-327.6353,-312.24524,-256.1208,-2460.1243,-3660.7878,-3580.8638,-1702.1061,-2623.3586,-2204.2783,1853.2875,-1512.4656,1125.1943,-5194.9087,-4326.314,-2331.8928,-4074.168,-1282.9993,661.6042,-1278.1798,-1761.5762,-2924.3442,-3481.3132,-5356.779,-1303.5269,877.2449,513.2338,2019.5492,-443.74954,-3965.9688,-387.6222,-789.0132,687.36633,-2101.7014,760.7815,-5740.043,-3428.2136,1077.7482,-3110.01,-1499.1606,-1061.1892,1416.4963,3493.0818,-3585.843,-1487.7206,-4346.107,611.6128,-674.0611,-3174.407,-533.4578,70.4578,2614.061,461.67944,-1663.3478,-785.59314,-1236.5875,-1210.9073,-2267.4417,-1751.3098,-3938.016,527.2337,1056.7661,1442.3721,-834.1474,-1929.7168,1006.56604,-3928.071,-2654.6345,-4848.0967,-1683.1149,-2506.444,1953.032,1372.5972,-941.7725,-3508.2825,-1561.5084,-3696.6987,-667.0686,-4910.425,1167.858,-3771.0334,1030.9854,-3250.003,-3991.548,-3841.7097,-1044.0323,814.47314,204.6983,-1640.433,-749.1883,-2623.2585,-1557.6036,-2907.6118,1226.6862,1416.6908,-2475.73,1411.309,-2485.9348,-1053.069,-218.4067,1437.3912,-2715.9875,-854.4102,-244.98047,1275.4651,-686.9295,-4028.402,3122.496,-2456.7473,873.97955,-4329.6987,1599.5671,-347.8724,-1883.4437,2176.6853,-3828.9263,-677.5859,SENIOR,081A
1799.6477,-767.6859,-1971.2579,146.76825,161.05127,3168.3252,-1116.3788,-1157.9807,3859.13,1293.4016,547.4082,38.140972,-295.58936,-270.02463,-251.98145,-2418.681,-3650.1729,-3549.327,-1682.0643,-2718.9556,-2189.1514,1738.0476,-1500.9679,1144.5784,-5135.885,-4271.377,-2413.7153,-4049.5269,-1216.406,612.2072,-1305.3508,-1688.4407,-2851.342,-3396.5334,-5395.082,-1296.1915,957.48553,535.26697,2028.6919,-499.47632,-3946.7756,-380.16064,-760.2149,662.3213,-2135.9158,711.71765,-5636.6157,-3337.351,1106.5582,-3032.2324,-1511.167,-1020.957,1433.2759,3546.2754,-3538.9307,-1482.6082,-4235.613,684.79254,-578.0584,-3138.9604,-481.09277,103.25777,2704.4587,446.58707,-1669.1857,-777.4879,-1138.6389,-1179.3834,-2207.1003,-1738.386,-3922.4214,532.52576,1078.5548,1429.2177,-877.7937,-1879.9109,1005.94104,-3811.4766,-2677.3748,-4798.597,-1702.6615,-2468.887,2053.9019,1344.0084,-764.5134,-3469.721,-1495.1963,-3614.4844,-719.4584,-4858.271,1235.1285,-3732.405,1024.6589,-3218.6614,-3876.0713,-3820.3467,-971.6448,876.15063,275.88824,-1698.7583,-692.2684,-2620.8235,-1470.4849,-2845.716,1223.7494,1368.2006,-2381.2202,1406.9565,-2473.946,-1042.1614,-173.18167,1520.4037,-2653.5186,-839.27783,-120.177216,1313.5126,-686.99744,-4047.5342,3143.3184,-2362.38,856.28455,-4338.1265,1566.2042,-308.7816,-1825.177,2103.1548,-3894.0054,-735.06604,KITTEN,047A
2103.5352,-942.16736,-2260.3877,113.94078,146.44984,3614.7769,-1283.9128,-1412.0029,4437.205,1484.1526,524.40576,11.795117,-348.41617,-352.5751,-270.78815,-2819.9375,-4223.8325,-4085.3076,-1910.156,-3027.3318,-2507.994,2072.9072,-1783.0736,1359.0032,-5980.76,-4988.3315,-2705.8716,-4700.905,-1490.4346,662.5504,-1528.9333,-2009.3674,-3309.7095,-3858.8093,-6250.9805,-1460.9998,986.19867,636.02386,2299.9219,-553.8604,-4516.0527,-483.89462,-876.6528,741.0886,-2503.855,853.83276,-6513.6064,-3939.0605,1258.1443,-3530.1821,-1704.4412,-1254.4951,1667.7181,4069.912,-4108.2715,-1696.6761,-4966.6772,686.3783,-705.0965,-3609.3325,-532.35,137.37764,3033.4268,496.53848,-1894.1282,-905.72186,-1407.8218,-1380.0935,-2610.509,-1953.1807,-4528.28,589.4624,1237.7117,1701.9741,-1018.35645,-2234.6375,1199.8221,-4504.126,-2985.068,-5581.0195,-1957.2632,-2903.265,2237.0122,1582.9027,-983.72253,-4062.0562,-1887.1622,-4230.827,-871.95337,-5638.98,1346.8445,-4324.26,1163.7885,-3803.8472,-4482.8877,-4406.0986,-1152.6007,960.105,286.15164,-1920.134,-849.63824,-3003.1743,-1750.3745,-3321.0535,1436.8516,1598.6377,-2832.749,1627.7349,-2829.9395,-1227.2745,-235.3292,1705.3917,-3052.4077,-980.7385,-268.451,1453.9824,-811.91425,-4648.6274,3603.6506,-2764.1414,973.2306,-5046.277,1846.7605,-331.4732,-2126.108,2508.3315,-4477.279,-858.2571,SENIOR,057A
